Topic,Message,Time
/mavros/local_position/pose,"header: 
  seq: 649
  stamp: 
    secs: 27
    nsecs: 447000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02180977538228035
    y: -0.03579196333885193
    z: 1.1782233715057373
  orientation: 
    x: -0.0023847385356232016
    y: -0.0033488127101329148
    z: -0.0010921934323111506
    w: -0.9999909634601476",27447000000
/mavros/imu/data,"header: 
  seq: 1163
  stamp: 
    secs: 27
    nsecs: 455000000
  frame_id: ""base_link""
orientation: 
  x: -0.0024858169269512307
  y: -0.0034195663616392925
  z: -0.001127554638211903
  w: -0.999990415551117
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.009408222511410713
  y: 0.005891820881515742
  z: 0.00735523784533143
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.057767368853092194
  y: 0.019053021445871586
  z: 9.691710472106934
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27455000000
/mavros/imu/data,"header: 
  seq: 1164
  stamp: 
    secs: 27
    nsecs: 475000000
  frame_id: ""base_link""
orientation: 
  x: -0.002522876766092149
  y: -0.0034775792760268235
  z: -0.0011332023159124074
  w: -0.9999901626700258
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.005329236853867769
  y: 0.0065435073338449
  z: 0.0010515012545511118
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.006739571690559387
  y: -0.04326970130205035
  z: 9.754918098449707
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27475000000
/mavros/local_position/pose,"header: 
  seq: 650
  stamp: 
    secs: 27
    nsecs: 479000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.022545523941516876
    y: -0.03425325080752373
    z: 1.1776840686798096
  orientation: 
    x: -0.002522876766092149
    y: -0.0034775792760268235
    z: -0.0011332023159124074
    w: -0.9999901626700258",27479000000
/mavros/imu/data,"header: 
  seq: 1165
  stamp: 
    secs: 27
    nsecs: 494000000
  frame_id: ""base_link""
orientation: 
  x: -0.0025666472149284423
  y: -0.0035755822645025734
  z: -0.001145593489374597
  w: -0.9999896569078437
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0043738060630857944
  y: 0.005796299781650305
  z: 0.0012004281161352986
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: 0.012078695930540562
  y: 0.09349294006824611
  z: 9.680913925170898
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27494000000
/mavros/local_position/pose,"header: 
  seq: 651
  stamp: 
    secs: 27
    nsecs: 511000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02298482321202755
    y: -0.03308872878551483
    z: 1.1769083738327026
  orientation: 
    x: -0.0025666472149284423
    y: -0.0035755822645025734
    z: -0.001145593489374597
    w: -0.9999896569078437",27511000000
/mavros/imu/data,"header: 
  seq: 1166
  stamp: 
    secs: 27
    nsecs: 515000000
  frame_id: ""base_link""
orientation: 
  x: -0.0026151559738177353
  y: -0.0035685565412601284
  z: -0.0010977989631631992
  w: -0.9999896569078439
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.004185190424323082
  y: 2.669313107617181e-05
  z: -0.0014882897958159447
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.08181973546743393
  y: 0.0007987376302492598
  z: 9.717397689819336
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27515000000
/mavros/imu/data,"header: 
  seq: 1167
  stamp: 
    secs: 27
    nsecs: 534000000
  frame_id: ""base_link""
orientation: 
  x: -0.0026667568461261975
  y: -0.003575194052515118
  z: -0.0010729323225417422
  w: -0.9999894883204498
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.008920224383473396
  y: 0.002325347391888499
  z: -0.0024902177974581723
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.041092440485954285
  y: 0.03788116574287534
  z: 9.770938873291016
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27535000000
/mavros/local_position/pose,"header: 
  seq: 652
  stamp: 
    secs: 27
    nsecs: 547000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02337970957159996
    y: -0.03204872086644173
    z: 1.1763980388641357
  orientation: 
    x: -0.0026667568461261975
    y: -0.003575194052515118
    z: -0.0010729323225417422
    w: -0.9999894883204498",27547000000
/mavros/imu/data,"header: 
  seq: 1168
  stamp: 
    secs: 27
    nsecs: 555000000
  frame_id: ""base_link""
orientation: 
  x: -0.0026888401895436677
  y: -0.0035660438646899204
  z: -0.0010748710775733141
  w: -0.9999894883204496
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0020596133545041084
  y: -0.000701126642525196
  z: 0.001190864248201251
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.08460550755262375
  y: 0.028400322422386413
  z: 9.778646469116211
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27555000000
/mavros/imu/data,"header: 
  seq: 1169
  stamp: 
    secs: 27
    nsecs: 575000000
  frame_id: ""base_link""
orientation: 
  x: -0.0026983745146121783
  y: -0.003584601731242937
  z: -0.0010714993296923605
  w: -0.9999894040267527
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.007599857170134783
  y: 0.002804362215101718
  z: -0.005965016316622496
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.040113914757966995
  y: 0.024590477347375156
  z: 9.731569290161133
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27575000000
/mavros/local_position/pose,"header: 
  seq: 653
  stamp: 
    secs: 27
    nsecs: 579000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.023782603442668915
    y: -0.03066430799663067
    z: 1.1752781867980957
  orientation: 
    x: -0.0026983745146121783
    y: -0.003584601731242937
    z: -0.0010714993296923605
    w: -0.9999894040267527",27579000000
/mavros/imu/data,"header: 
  seq: 1170
  stamp: 
    secs: 27
    nsecs: 595000000
  frame_id: ""base_link""
orientation: 
  x: -0.002722027869295711
  y: -0.0036289220235843646
  z: -0.0010592345967757601
  w: -0.9999891932925101
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.0033279266208410263
  y: 0.005033445544540882
  z: 0.0014403980458155268
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.10560403019189835
  y: 0.024601843208075763
  z: 9.74358081817627
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27595000000
/mavros/local_position/pose,"header: 
  seq: 654
  stamp: 
    secs: 27
    nsecs: 611000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.024348845705389977
    y: -0.029358481988310814
    z: 1.1745857000350952
  orientation: 
    x: -0.002722027869295711
    y: -0.0036289220235843646
    z: -0.0010592345967757601
    w: -0.9999891932925101",27611000000
/mavros/imu/data,"header: 
  seq: 1171
  stamp: 
    secs: 27
    nsecs: 615000000
  frame_id: ""base_link""
orientation: 
  x: -0.0027061296582152777
  y: -0.003665877853852053
  z: -0.0010912662016440147
  w: -0.9999890247051161
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.0034707242157310247
  y: -0.0006891632219776506
  z: 0.004158437717705965
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.0870874747633934
  y: 0.02069483697414517
  z: 9.700752258300781
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27615000000
/mavros/imu/data,"header: 
  seq: 1172
  stamp: 
    secs: 27
    nsecs: 635000000
  frame_id: ""base_link""
orientation: 
  x: -0.0027098630705081274
  y: -0.0036681648554511815
  z: -0.0011197574712373817
  w: -0.9999890247051161
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0023708189837634563
  y: 0.0028037887532263994
  z: 0.0017244610935449596
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.10003672540187836
  y: -0.010096388868986362
  z: 9.784242630004883
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27635000000
/mavros/local_position/pose,"header: 
  seq: 655
  stamp: 
    secs: 27
    nsecs: 647000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02552955038845539
    y: -0.02768481709063053
    z: 1.1747243404388428
  orientation: 
    x: -0.0027098630705081274
    y: -0.0036681648554511815
    z: -0.0011197574712373817
    w: -0.9999890247051161",27647000000
/mavros/imu/data,"header: 
  seq: 1173
  stamp: 
    secs: 27
    nsecs: 655000000
  frame_id: ""base_link""
orientation: 
  x: -0.0027006299060749234
  y: -0.0036779940026641094
  z: -0.0011117917168687599
  w: -0.9999889825582676
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.0005971301579847932
  y: 0.006476325448602438
  z: 0.0012635744642466298
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: 0.011275467462837696
  y: -0.01920044608414053
  z: 9.800105094909668
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27655000000
/mavros/imu/data,"header: 
  seq: 1174
  stamp: 
    secs: 27
    nsecs: 675000000
  frame_id: ""base_link""
orientation: 
  x: -0.0027178436832871475
  y: -0.003680364022030276
  z: -0.0011197153243888704
  w: -0.9999888982645706
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.005600571166723967
  y: -0.000845674308948219
  z: -0.0014973129145801067
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.09653639793395996
  y: 0.05140183493495107
  z: 9.741326332092285
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27675000000
/mavros/local_position/pose,"header: 
  seq: 656
  stamp: 
    secs: 27
    nsecs: 678000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.026869142428040504
    y: -0.025545094162225723
    z: 1.174410343170166
  orientation: 
    x: -0.0027178436832871475
    y: -0.003680364022030276
    z: -0.0011197153243888704
    w: -0.9999888982645706",27679000000
/mavros/imu/data,"header: 
  seq: 1175
  stamp: 
    secs: 27
    nsecs: 695000000
  frame_id: ""base_link""
orientation: 
  x: -0.002725658877917569
  y: -0.0036809149768292668
  z: -0.0011615249981116185
  w: -0.9999888982645706
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.0007571331225335598
  y: -0.0008575124666094771
  z: 0.0070533850230276585
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: 0.0419556088745594
  y: 0.06538085639476895
  z: 9.725455284118652
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27695000000
/mavros/local_position/pose,"header: 
  seq: 657
  stamp: 
    secs: 27
    nsecs: 710000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.027682948857545853
    y: -0.02398529462516308
    z: 1.1737433671951294
  orientation: 
    x: -0.002725658877917569
    y: -0.0036809149768292668
    z: -0.0011615249981116185
    w: -0.9999888982645706",27711000000
/mavros/imu/data,"header: 
  seq: 1176
  stamp: 
    secs: 27
    nsecs: 715000000
  frame_id: ""base_link""
orientation: 
  x: -0.00240520836267805
  y: -0.0038407853406977714
  z: -0.001654432391446581
  w: -0.9999884346492369
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.07527736574411392
  y: 0.03118843771517278
  z: 0.11554250866174698
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.019768744707107544
  y: 0.0007420927286159824
  z: 9.597052574157715
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27715000000
/mavros/imu/data,"header: 
  seq: 1177
  stamp: 
    secs: 27
    nsecs: 735000000
  frame_id: ""base_link""
orientation: 
  x: -0.0010176616698035405
  y: -0.0045603117286641985
  z: -0.00396804149360358
  w: -0.9999811853912931
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.16398084163665771
  y: 0.09455989301204686
  z: 0.2842996120452881
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.018089449033141136
  y: 0.009300204925240241
  z: 9.43957233428955
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27735000000
/mavros/local_position/pose,"header: 
  seq: 658
  stamp: 
    secs: 27
    nsecs: 747000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.028419656679034233
    y: -0.02260468527674675
    z: 1.1730563640594482
  orientation: 
    x: -0.0010176616698035405
    y: -0.0045603117286641985
    z: -0.00396804149360358
    w: -0.9999811853912931",27747000000
/mavros/imu/data,"header: 
  seq: 1178
  stamp: 
    secs: 27
    nsecs: 755000000
  frame_id: ""base_link""
orientation: 
  x: 0.0011836613132031205
  y: -0.0057482473249963195
  z: -0.008599558676465724
  w: -0.999945866332241
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.2320471853017807
  y: 0.12896956503391271
  z: 0.5204592347145081
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.02394638955593109
  y: 0.029948841780425332
  z: 9.918245315551758
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27755000000
/mavros/imu/data,"header: 
  seq: 1179
  stamp: 
    secs: 27
    nsecs: 775000000
  frame_id: ""base_link""
orientation: 
  x: 0.0033983390849232913
  y: -0.007121716476559809
  z: -0.015254925377972461
  w: -0.9998525110627894
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.20718401670455933
  y: 0.13494485616683968
  z: 0.745969831943512
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.07611033320426941
  y: 0.04942250624299179
  z: 10.582550048828125
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27775000000
/mavros/local_position/pose,"header: 
  seq: 659
  stamp: 
    secs: 27
    nsecs: 779000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.029144298285245895
    y: -0.02075488120317459
    z: 1.172171711921692
  orientation: 
    x: 0.0033983390849232913
    y: -0.007121716476559809
    z: -0.015254925377972461
    w: -0.9998525110627894",27779000000
/mavros/imu/data,"header: 
  seq: 1180
  stamp: 
    secs: 27
    nsecs: 795000000
  frame_id: ""base_link""
orientation: 
  x: 0.005089617535499941
  y: -0.008348453350666146
  z: -0.023389435727969032
  w: -0.9996786131658334
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.1570347398519516
  y: 0.12005909532308588
  z: 0.840975284576416
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.04994678497314453
  y: 0.043236888945103996
  z: 10.629496574401855
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27795000000
/mavros/local_position/pose,"header: 
  seq: 660
  stamp: 
    secs: 27
    nsecs: 811000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02943168394267559
    y: -0.019272059202194214
    z: 1.1722491979599
  orientation: 
    x: 0.005089617535499941
    y: -0.008348453350666146
    z: -0.023389435727969032
    w: -0.9996786131658334",27811000000
/mavros/imu/data,"header: 
  seq: 1181
  stamp: 
    secs: 27
    nsecs: 814000000
  frame_id: ""base_link""
orientation: 
  x: 0.00587583077452273
  y: -0.009618474215012534
  z: -0.03224697526417003
  w: -0.9994164176212471
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.05611792579293251
  y: 0.12490655481815349
  z: 0.8967291116714478
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: 0.0188656784594059
  y: 0.015861313790084222
  z: 10.545954704284668
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27815000000
/mavros/imu/data,"header: 
  seq: 1182
  stamp: 
    secs: 27
    nsecs: 835000000
  frame_id: ""base_link""
orientation: 
  x: 0.0055959189009465796
  y: -0.011039689819038296
  z: -0.041013309020193456
  w: -0.9990819823783132
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0720234289765358
  y: 0.14173199236392986
  z: 0.8586180210113525
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.08314438909292221
  y: 0.08702559769153723
  z: 10.467092514038086
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27835000000
/mavros/local_position/pose,"header: 
  seq: 661
  stamp: 
    secs: 27
    nsecs: 847000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02960570715367794
    y: -0.017789339646697044
    z: 1.1730138063430786
  orientation: 
    x: 0.0055959189009465796
    y: -0.011039689819038296
    z: -0.041013309020193456
    w: -0.9990819823783132",27847000000
/mavros/imu/data,"header: 
  seq: 1183
  stamp: 
    secs: 27
    nsecs: 855000000
  frame_id: ""base_link""
orientation: 
  x: 0.00429263676449938
  y: -0.012664914609103007
  z: -0.04914507982503691
  w: -0.9987021971263814
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.15221035480499268
  y: 0.1595041751861573
  z: 0.79253751039505
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.010103785432875156
  y: 0.0217290539294494
  z: 10.40230655670166
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27855000000
/mavros/imu/data,"header: 
  seq: 1184
  stamp: 
    secs: 27
    nsecs: 875000000
  frame_id: ""base_link""
orientation: 
  x: 0.002033444512125993
  y: -0.01454360906438709
  z: -0.05622591896226109
  w: -0.9983100628478362
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.2626100182533264
  y: 0.1832025796175004
  z: 0.6607962846755981
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.05968204513192177
  y: 0.07291767746210226
  z: 10.463438987731934
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27875000000
/mavros/local_position/pose,"header: 
  seq: 662
  stamp: 
    secs: 27
    nsecs: 879000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02942064218223095
    y: -0.015570282004773617
    z: 1.1747032403945923
  orientation: 
    x: 0.002033444512125993
    y: -0.01454360906438709
    z: -0.05622591896226109
    w: -0.9983100628478362",27879000000
/mavros/imu/data,"header: 
  seq: 1185
  stamp: 
    secs: 27
    nsecs: 895000000
  frame_id: ""base_link""
orientation: 
  x: -0.0007709317137149867
  y: -0.016655037100059316
  z: -0.061987140272609265
  w: -0.9979377375880909
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.29408326745033264
  y: 0.1982042640447617
  z: 0.546669602394104
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.021777136251330376
  y: 0.03393759578466543
  z: 10.450207710266113
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27895000000
/mavros/local_position/pose,"header: 
  seq: 663
  stamp: 
    secs: 27
    nsecs: 911000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.028847837820649147
    y: -0.0137775344774127
    z: 1.1765719652175903
  orientation: 
    x: -0.0007709317137149867
    y: -0.016655037100059316
    z: -0.061987140272609265
    w: -0.9979377375880909",27911000000
/mavros/imu/data,"header: 
  seq: 1186
  stamp: 
    secs: 27
    nsecs: 915000000
  frame_id: ""base_link""
orientation: 
  x: -0.0038668949840780123
  y: -0.01893349112074669
  z: -0.06632443030601681
  w: -0.997610973071586
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.3228813409805298
  y: 0.21534882485866552
  z: 0.3778258264064789
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.0720687061548233
  y: 0.05690874531865246
  z: 10.306949615478516
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27915000000
/mavros/imu/data,"header: 
  seq: 1187
  stamp: 
    secs: 27
    nsecs: 935000000
  frame_id: ""base_link""
orientation: 
  x: -0.007114679105311376
  y: -0.02138523059199759
  z: -0.06921823292477486
  w: -0.9973469652125138
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.34226348996162415
  y: 0.2305589020252228
  z: 0.23188608884811399
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.023520274087786674
  y: 0.0518151260912431
  z: 10.300179481506348
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",27935000000
/mavros/local_position/pose,"header: 
  seq: 664
  stamp: 
    secs: 27
    nsecs: 947000000
  frame_id: ""map""
pose: 
  position: 
    x: -0.02808055840432644
    y: -0.012165989726781845
    z: 1.1786845922470093
  orientation: 
    x: -0.007114679105311376
    y: -0.02138523059199759
    z: -0.06921823292477486
    w: -0.9973469652125138",27947000000
